date,username,link,clean_tweet,label,tweet
2022-12-18 20:29:32,aliifzns,https://twitter.com/aliifzns/status/1604574607826358273,memang bner awal tidak ngarep pacar duit banyak cm ngarep messi juara pildun that enough to make this my best year ever,,"emg bner dari awal ga ngarep pacar, duit banyak. cm ngarep Messi juara pildun, that's enough to make this my best year ever."
2022-12-18 20:29:22,delidelss,https://twitter.com/delidelss/status/1604574566600560640,neng banget lihat messi bisa juara pildun akhir yaallah bangga sama kerja sama tim janji kiper laksana,,seneng bgt+++ liat Messi bisa juara pildun terakhir dia yaallah bangga sm kerja sama timnya. Janji kiper terlaksana😭♥️🇦🇷
2022-12-18 20:28:51,Kenzscape,https://twitter.com/Kenzscape/status/1604574435369160706,tapi halland susah buat main pildun karena negara,,@Chihuahua_65 @ziiiiiiiid @The_RedsIndo Tp halland susah buat main di pildun krn negaranya.
2022-12-18 20:28:49,FauzanJibil,https://twitter.com/FauzanJibil/status/1604574424790839301,tidak rela banget tai messi menang pildun,,"ga rela bat tai"" messi menang pildun🗿"
2022-12-18 20:28:32,discvord,https://twitter.com/discvord/status/1604574356239441921,tadi habis nonton bareng pildun jadi belum bisa tidur kalau lea,,"@evefning tadi abis nobar pildun jadi belum bisa tidur, kalo Lea kenapa??"
2022-12-18 20:28:24,pewnutz,https://twitter.com/pewnutz/status/1604574321204400128,smoga suatu bisa langsung nonton pildun langsung stadion,,smoga suatu saat bisa lgsg nonton pildun lgsg di stadion😌🙏
2022-12-18 20:28:22,areztoo,https://twitter.com/areztoo/status/1604574314761965568,bner kayak teori spanyol pa pildun 2010,,lah bner kayak teori spanyol pas pildun 2010
2022-12-18 20:28:20,hfiizdyxe,https://twitter.com/hfiizdyxe/status/1604574304569823233,tuju agak bingung pa world cup bapuk padahal conmebol op parah manusia mungkin demam panggung beban berat beban pildun akhir messi,,"@katasizarwo @idextratime Setuju, agak bingung juga kenapa pas world cup bapuk. Padahal CONMEBOL op parah ini manusia, mungkin demam panggung dan beban berat karena beban pildun terakhir Messi."
2022-12-18 20:28:04,skzooya,https://twitter.com/skzooya/status/1604574237737758721,deh duga menang pildun siapa wkwkkwk makanya tidur babang messi menang,,Dah gw duga yg menang pildun siapa wkwkkwk makanya gw tidur karena babang messi pasti menang
2022-12-18 20:28:03,putttttt__,https://twitter.com/putttttt__/status/1604574233878622208,aku apa bisa jadi pildun final tadi malam ekspetasi ku benar benar serendah kalau tinggi jatuh akan sakit banget klokalah tadi bisa saja menang hari hari hindar diri sendiri cont,,"Dan aku akui itu, apapun bisa terjadi di pildun ini. Di final tadi malam, ekspetasi ku bener-bener serendah itu karena klo tinggi pasti jatuhnya bakalan sakit bgt (klo🇦🇷kalah tadi) dan bisa aja aku nangis berhari-hari dimana hal itu yg aku hindari dari diri aku sendiri. (cont…)"
2022-12-18 20:27:48,MuharbiMahar,https://twitter.com/MuharbiMahar/status/1604574170116812800,sudah tidak apa moga pildun usa jadi starting line up,,@aswanreiga @The_RedsIndo ya sudah gpp. semoga pildun di USA jadi starting line up
2022-12-18 20:27:35,sinnersalient,https://twitter.com/sinnersalient/status/1604574115364339713,iya mbappe bisa pildun lanjut tapi rebut trophy hilang yah nama idup ada kalah menang moga saja tidak jadi beban pikiranya,,"Iya sih mbappe bisa pildun selanjutnya tapi perebutan trophy ke 3 ilang, yah namanya idup, ada yg kalah n menang, semoga aja ga jadi beban pikiranya"
2022-12-18 20:27:29,lord_robi,https://twitter.com/lord_robi/status/1604574089552621568,dybala harang dimainin feliz main atletico main papan atas leao bagus bernardo silva bagus ruben dia lihat match pildun bagaimana tnpa ronaldo lebih kiat leluasa ronaldo cuma kontribusi goal,,"@deacon09719930 @FaktaSepakbola lah? dybala harang dimainin, feliz main di atletico dia main di papan atas. leao juga bagus, bernardo silva juga bagus, ruben dias apalagi.  kita lihat di match pildun ini, bagaimana tnpa ronaldo mereka lebih kiat dan leluasa. ronaldo cuma kontribusi 1 goal"
2022-12-18 20:27:01,ghadaffyadel,https://twitter.com/ghadaffyadel/status/1604573974519681024,lumayan target bikin awal pildun sampai kelar pildun,,Lumayan target bikin dari awal pildun sampe kelar pildun  https://t.co/BY1O9pAQyP
2022-12-18 20:26:53,jikjinfication,https://twitter.com/jikjinfication/status/1604573940655230976,kalau ngikutin pildun 2018 kayak on france side,,gue kalo ngikutin pildun 2018 kayanya on france side deh WKWKWKWK
2022-12-18 20:26:32,adhoy97,https://twitter.com/adhoy97/status/1604573852247678976,susah masuk pildun bukan,,@txtdarigajelas Yg susah masuk pildun bukan sih?
2022-12-18 20:26:23,dedyrrrr,https://twitter.com/dedyrrrr/status/1604573813093855233,mbappe sama sama nt satu nt final pildun satu nt asmara,,mbappe dan aku sama sama nt  yang satu nt final pildun yang satu nt asmara
2022-12-18 20:26:01,Kaneki77346632,https://twitter.com/Kaneki77346632/status/1604573722588852229,mikir pildun settingan fan abang belah ciyeee,,"@RendyAziss_ @idextratime Yg mikir pildun settingan pasti fans Abang yg sebelah,,ciyeee"
2022-12-18 20:25:58,zoroninn,https://twitter.com/zoroninn/status/1604573709410279424,pildun udahan malam2 isi kegabutan,,"pildun udahan, malam2 gua kembali diisi kegabutan lagi"
2022-12-18 20:25:49,n4z1LL,https://twitter.com/n4z1LL/status/1604573671804133376,pildun qatar 22 kesan banget aaaa qatar 22 will be missed,,Pildun qatar 22 berkesan bgt sih di gue aaaa qatar 22 will be missed 🫶🏼
2022-12-18 20:25:36,netizenkonyol,https://twitter.com/netizenkonyol/status/1604573617584369664,jancok negoromu ki ra dolan pildun menang iya menang tur iya rasah mubeng barang tampan wong mbuh ikut mbuh klean,,"jancok. negoromu ki ra dolan pildun. menang yo menang, tur yo rasah mubeng barang. ketampan wong mbuh, melu mbuh klean 😅"
2022-12-18 20:25:30,youveaged,https://twitter.com/youveaged/status/1604573592771231744,ini joki mabuk pildun apa bagaimana si,,ni penjoki pada mabuk pildun ap gmn si
2022-12-18 20:25:28,hiariazhar,https://twitter.com/hiariazhar/status/1604573583887413248,salty iran main pildun 2022,,@raitsuqa Masih salty iran maen di pildun 2022
2022-12-18 20:25:23,putttttt__,https://twitter.com/putttttt__/status/1604573562282467328,sejaklawan selalu seperti yaa doa baik saja yakin harap selalu ada tetap menang hati bilang gitu terus bahkan mulai final tadi malam kalau kalian lihat pildun 2022 dari awal tahu betapa banyak drama ajaib jadi cont,,"Sejak🇦🇷lawan🇳🇱. Aku selalu kyk yaa doa yg terbaik aja, keyakinan dan harapan itu selalu ada, 🇦🇷 tetap pemenang di hatiku (aku blg gitu trs bahkan sebelum mulai final tadi malam). Klo kalian yg lihat pildun 2022 dri awal pasti tau betapa byk drama dan keajaiban yg terjadi (cont…)"
2022-12-18 20:25:19,DevilKidss,https://twitter.com/DevilKidss/status/1604573546088632320,habis nonton pildun kak rasa euforia,,@permisiiipaket_ abis nonton pildun kak masih kerasa euforianya
2022-12-18 20:25:18,bonaventuraezra,https://twitter.com/bonaventuraezra/status/1604573542905180160,segala match pildun tahun kayany wasit final doang tidak bapuk wkwkwk,,"Dari segala match di Pildun tahun ini, kayany wasit final doang yg ga bapuk wkwkwk"
2022-12-18 20:25:18,WildanFazaAzka1,https://twitter.com/WildanFazaAzka1/status/1604573542254682114,wi gausah belibet ma aku wae wi jadi iki loh the real goat sing ndi ajar legowo nrimo messi gelar pildun ronaldo mbesok mben mbopong cangcute rondone sg jemur ndek pager,,"@Herwinwijaya14 @dukeofbeduland @senggoldoank @amir_alpan @The_RedsIndo Wis gausah belibet mas akui wae wis kejadian iki loh the real goat sing ndi,belajar legowo nrimo messi oleh gelar pildun,ronaldo mbesok mben mbopong cangcute rondone sg dijemur ndek pager🙈"
2022-12-18 20:25:14,noojmansgirl,https://twitter.com/noojmansgirl/status/1604573526635077632,apa tadi mimpi bangun denger cewek teriak2 nonton pildun apa beneran,,apa td gue mimpi ya ke bangun denger cewe teriak2 nonton pildun... apa beneran ya...
2022-12-18 20:25:10,Ranborceingg,https://twitter.com/Ranborceingg/status/1604573509539074048,big respect buat prancis event pildun akan banyak generasi emas negara ayam jantan akan isi liga liga top eropa,,"Big respect juga buat prancis 🇫🇷 setelah event pildun ini, bakalan banyak generasi emas dari negara ayam jantan yang bakalan ngisi liga-liga top eropa"
2022-12-18 20:25:02,stadiuvm,https://twitter.com/stadiuvm/status/1604573475703689216,foto ronaldo cium trophy pildun ada,,"@idextratime foto dodo cium trophy pildun, adakah?"
2022-12-18 20:24:57,cumabungatidur,https://twitter.com/cumabungatidur/status/1604573452190371841,ada abang menang kalah lagi dari moroko mungkin ntr pa sudah jadi latih kaliii hhh seru juga itu sejarah menangin pildun pa jadi latih,,"@adit040404 @Faaathur @The_RedsIndo Ada bg itu kan dia nangis kalah. 1 0 lg dr moroko, mungkin ntr pas dia udh jd pelatih kaliii hhh seru jg tu sejarahnya menangin pildun pas jd pelatih"
2022-12-18 20:24:44,bloominne,https://twitter.com/bloominne/status/1604573397437947904,kayak final pildun ter conscious so far azeek nonton beneran buat tanding bukan cuma atlet engaged banget dari awal sampai kelar meski sebenernya tidak ngikut2in amat nonton final awal euphoria tapi dapat banget spirit nagih ini,,"Kayaknya ini final pildun ter-conscious gue so far azeek.. nonton beneran buat pertandingannya *bukan cuma atletnya wkwk* engaged bgt dr awal sampe kelar. Meskipun gue sebenernya gak ngikut2in amat, nonton final awalnya euphoria tapi dapet bgt spiritnya, nagih juga nih 🤔"
2022-12-18 20:24:28,sukakesiangan,https://twitter.com/sukakesiangan/status/1604573332057513984,2026 golden generation germany spain england france maroko mungkin argern harus 2026 bisa tapi tidak bisa tebak bagaimana cara main tanpa messi dybala maria gatau kayak 2026 panas ini pildun,,"2026 Golden Generations :  - Germany - Spain - England - France - Maroko mungkin  Argern Seharusnya 2026 masih bisa tapi ga bisa ditebak gimana cara dia main tanpa messi, dybala dimaria ?   gatau, Kayanya 2026 panas juga nih pildun"
2022-12-18 20:24:17,youcancallmeff_,https://twitter.com/youcancallmeff_/status/1604573286607728640,39 si umur cuman lihat saja soal pildun 2022 pepe 39 main silva 38 cuman kayak pensiun si messi sudah menang dn kalau pildun 2026 bikin kalah timnas bahkan jadi bahan roastingan bullyan,,"@convomf 39 si umurnya cuman ya liat aja nanti soalnya pildun 2022 ini pepe 39 juga maen, silva juga 38 cuman keknya pensiun si messi secara dia udh menang dn kalau di pildun 2026 dia bikin kalah timnas malah jd bahan roastingan/bullyan"
2022-12-18 20:24:02,_IndraHalim,https://twitter.com/_IndraHalim/status/1604573221910896640,masio argentina juara messi entuk pildun kamu tetap baik untuk hilihhh,,"masio Argentina juara, Messi entuk Pildun. kamu tetep yg terbaik untukku ❤️ hilihhh hilih"
2022-12-18 20:23:49,wepe20_,https://twitter.com/wepe20_/status/1604573168701648896,tf buat pildun 2026,,@sellaAKA Tf lah buat pildun 2026
2022-12-18 20:23:46,cakromo,https://twitter.com/cakromo/status/1604573155867385857,pildun tutup rugi amat arti,,Pildun Ditutup dengan kerugian yang amat berarti.  https://t.co/fcui74pHjN
2022-12-18 20:23:07,sekaratmelarat,https://twitter.com/sekaratmelarat/status/1604572992109154305,pantesan pildun mahal,,@haikalmhrdk00 pantesan pildun termahal..
2022-12-18 20:23:06,backuptakolnih,https://twitter.com/backuptakolnih/status/1604572986471682049,alah seru2 tl pildun semua begini nyelip alah cok,,"Alah lagi seru2 tl gua pildun semua, kenapa pula beginian masih nyelip alah cok"
2022-12-18 20:22:53,jiejieloey,https://twitter.com/jiejieloey/status/1604572931790499840,argentina menang pildun,,Argentina menang pildun ya kan???
2022-12-18 20:22:47,kyuuguraa,https://twitter.com/kyuuguraa/status/1604572906390188032,pildun 2022 selesai tidak tahu bener2 campur aduk ini,,pildun 2022 selesai gtw kenapa bener² campur aduk nih 😭😭
2022-12-18 20:22:45,kucyngg,https://twitter.com/kucyngg/status/1604572899482165248,final pildun seru,,final pildun terseru‼️
2022-12-18 20:22:44,nailulhusnaaa,https://twitter.com/nailulhusnaaa/status/1604572896449687552,tidak ngikutin pildun tapi lihat story orang2 bikin tertawa benar,,Ga ngikutin pildun tp liat story orang2 bikin ngakak bener
2022-12-18 20:22:39,tarisa__1,https://twitter.com/tarisa__1/status/1604572872596652032,besok senin habis nonton pildun enak vcs informasi cek bio aquadulu,,Besok senin abis nonton pildun Enaknya vcs info cek bio ya #AQUADULU  https://t.co/ATbmeYl5qq
2022-12-18 20:22:01,Madridisthal,https://twitter.com/Madridisthal/status/1604572716886937600,hattrick final pildun saja bisa kalah,,hattrick di final pildun aja bisa kalah
2022-12-18 20:21:55,peacefulhike,https://twitter.com/peacefulhike/status/1604572690676781056,teman cerita ada anak asrama dapat 31jt hasil taruh pildun taiiiii,,Temen gw cerita ada anak asrama yang dapet 31jt hasil taruhan pildun taiiiii
2022-12-18 20:21:48,bangwah80742545,https://twitter.com/bangwah80742545/status/1604572662847909889,realita ada bang meng utama pildun daripada memperbnyk shalawat,,"@DambaanA Realita yg ada begitu Bang Meng, pada mengutamakan pildun drpd memperbnyk shalawat 😢"
2022-12-18 20:21:43,SyaifuddinAl,https://twitter.com/SyaifuddinAl/status/1604572640177401857,pildun 2022 kerja ship siang final argentina v prancis balik jam 11 malam motor trobel tanding tambah waktu nyampe rumah pukul 12 lebih drama pinalti,,pildun 2022  kerja - ship siang final argentina vs prancis balik jam 11 malem motor trobel pertandingan tambahan waktu nyampe rumah pukul 12 lebih drama pinalti
2022-12-18 20:21:40,ehrqif_said,https://twitter.com/ehrqif_said/status/1604572628303286272,ngomong-ngomong kemarin hebohin jungkook nyanyi opening pildun nonton final cuaaaaaakzzzzz,,Btw yang kemaren hebohin jungkook nyanyi di opening pildun pada nonton final? CUAAAAAAKZZZZZ
2022-12-18 20:21:39,shineureath,https://twitter.com/shineureath/status/1604572623702093825,dosen baru jawab nonton pildun pak,,dosen gua baru jawab ;; nonton pildun ya pak ;;;
2022-12-18 20:21:27,prawiraegaa,https://twitter.com/prawiraegaa/status/1604572570820694017,pildun selesai ayo fokus beli striker bulan januari,,pildun selesai ayo fokus beli striker bulan januari @ManUtd
2022-12-18 20:21:16,survivingsperm,https://twitter.com/survivingsperm/status/1604572528017408000,thnks pildun sudah timbul debat,,thnks pildun sudah menimbulkan perdebatan
2022-12-18 20:21:05,arfshai,https://twitter.com/arfshai/status/1604572481783992320,jadi ken bikin what if karakter au nonton pildun deh since belum sleep,,Jadi pengen bikin what if karakter AU gue pada nonton pildun dah (Since I can't sleep)
2022-12-18 20:20:38,dobilovey,https://twitter.com/dobilovey/status/1604572367761870848,chanyeol nonton pildun tidak,,chanyeol nonton pildun gak ya?
2022-12-18 20:20:08,amelirch,https://twitter.com/amelirch/status/1604572243040010240,masa sing tidak cekel kabeh nt out of the box banget pildun,,"Moso sing tak cekel kabeh Nt, out of the box banget pildun e wkwk"
2022-12-18 20:19:41,mocha_chinolate,https://twitter.com/mocha_chinolate/status/1604572127830896641,mbappe layak dapat piala sendiri memang se kece ituuu tapi tidak apa kalah pildun,,mbappe layak dapet piala sendiri sih emg se kece ituuu tp gpp walau kalah di pildun😇🥺🙏🏻
2022-12-18 20:19:29,Alkatirii_9,https://twitter.com/Alkatirii_9/status/1604572077306314752,portugal bapuk kok negara nya raih baik cuma tahun 1966 juara 2006 mentok semi final rebut juara kalah sisa mentok 16 besar doang efek bang do ngegendong portugal jadi langgan masuk pildun haaland muda bisa gendong norway,,"@Attaghhh @Chihuahua_65 @ziiiiiiiid @The_RedsIndo Portugal juga bapuk kok negara nya. Raihan terbaik cuma di tahun 1966, itu juga juara 3. 2006 mentok semi final, perebutan juara 3 kalah. Sisanya mentok 16 besar doang. efek bang do ngegendong Portugal jadi langganan masuk pildun. Haaland masih muda, masih bisa gendong norway"
2022-12-18 20:19:12,cheonsyaaa,https://twitter.com/cheonsyaaa/status/1604572006808444928,kemarin debat sama bapake siapa menang pildun bilang argentina tapi kata bapake prancis ehh nyata tebak benar wkwkw,,kemaren debat sama bapake siapa yg menang pildun. w bilang pasti argentina tp kata bapake prancis. ehh ternyata tebakanku bener wkwkw
2022-12-18 20:18:48,youuxra,https://twitter.com/youuxra/status/1604571905964802048,kalau pildun lanjut kayak berat umur sudah 39,,"@convomf kalo pildun selanjutnya kayanya berat, umurnya udah 39"
2022-12-18 20:18:35,ddptlka,https://twitter.com/ddptlka/status/1604571850205691904,wkwkw mesti goro pildun,,@sbyfess Wkwkw mesti goro” pildun
2022-12-18 20:18:30,JulietRati,https://twitter.com/JulietRati/status/1604571832182484992,jokowi tinjau rumah contoh tahan gempa cianjur raul los messigreatest of all time juara dunia all in france argentina penalti pildun prancis argentina maria emi martinez what final arab saudi what game fifaworldcup,,Jokowi Tinjau Rumah Contoh Tahan Gempa Di Cianjur. Raul Lemos MessiGREATEST OF ALL TIME Juara Dunia All in France Argentina Penalti Pildun Prancis Argentina Di Maria Emi Martinez WHAT A FINAL Arab Saudi WHAT A GAME #FIFAWorldCup  https://t.co/aHOnn5jXyd
2022-12-18 20:18:23,cupitapita282,https://twitter.com/cupitapita282/status/1604571800251248643,dpr apresiasi lima langkah jokowi antisipasi resesi tahun 2023 raul los messigreatest of all time juara dunia all in france argentina penalti pildun prancis argentina maria emi martinez what final arab saudi what game fifaworldcup,,DPR Apresiasi Lima Langkah Jokowi Antisipasi Resesi Tahun 2023. Raul Lemos MessiGREATEST OF ALL TIME Juara Dunia All in France Argentina Penalti Pildun Prancis Argentina Di Maria Emi Martinez WHAT A FINAL Arab Saudi WHAT A GAME #FIFAWorldCup  https://t.co/S6p1ZrWTB2
2022-12-18 20:18:14,wybshit,https://twitter.com/wybshit/status/1604571764398657536,no kalau buat nyampe pildun copa kayak,,"@convomf no, klo buat nyampe pildun. di copa kayaknya masih"
2022-12-18 20:18:13,putttttt__,https://twitter.com/putttttt__/status/1604571759247663104,argentina pa lihat lolo empat final tidak pernah umbar publik bilang akan harap banget menang pildun 2022 walaupun dalam hati rada sombong menang bahkan final sama sekali saja tidak mau lihat sombong cont,,"Argentina. Pas lihat mereka lolos ke perempat final, aku gak pernah umbar di publik dan blg seakan-akan aku berharap bgt mereka menang pildun 2022 (ya walaupun dlm hati rada sombong, pasti🇦🇷 menang). Bahkan sampai ke final pun aku samsek b aja, gk mau terlihat sombong (cont…)"
2022-12-18 20:17:52,bukankecapmanis,https://twitter.com/bukankecapmanis/status/1604571669129232385,imagine 2026 bisa nonton pildun tiap malam nemenin suami kamar,,Imagine 2026 bisa nonton pildun tiap malem nemenin suami di kamar 🤭
2022-12-18 20:17:47,jonanthacahya,https://twitter.com/jonanthacahya/status/1604571649525047296,pildun selesai jampot barca bodoh,,Pildun selesai. Jampot barca lagi goblok 😂😂
2022-12-18 20:17:35,Cristopherditi,https://twitter.com/Cristopherditi/status/1604571598274453505,pildun tahun iki full kejut unekspetet parah,,"Pildun tahun iki full kejutan, unekspetet parah"
2022-12-18 20:17:22,an99undf,https://twitter.com/an99undf/status/1604571544528687104,tutup akun dulu sampai settingan pildun 2026 ronaldo juara,,@Elcapito75 @SiaranBolaLive tutup akun dulu sampe settingan pildun 2026 ronaldo juara
2022-12-18 20:17:19,univcantik,https://twitter.com/univcantik/status/1604571530511679488,cuman abang pildun,,@aurelius190499 @idextratime Cuman 2 itu bg di pildun
2022-12-18 20:17:00,univcantik,https://twitter.com/univcantik/status/1604571454385057792,4gol lagi ada turnamen pildun,,@nodoubt_88 @idextratime 4gol lgi. Dan masih ada 3 turnamen pildun lagi
2022-12-18 20:16:52,Dinandin15,https://twitter.com/Dinandin15/status/1604571419639439360,tidak apa sii tidak sudah ngerasain angkat piala pildun pertama diaa banyak sempat kok karier tidak akhir sini,,"@hzlnt207 @westenthu Gapapa sii, setidaknya udh ngerasain angkat piala di pildun pertama diaa. Masih banyak kesempatan kok, karier dia kan gak berakhir di sini"
2022-12-18 20:16:34,strxwkiss,https://twitter.com/strxwkiss/status/1604571345484140544,bahkan teman cewek bahkan baru nonton pildun tadi saja bisa2nya bilang tidak suka messi bodoh sekali,,@tutupettt Bahkan temen gue cwe yg bahkan baru nonton pildun tadi aja bisa2nya dia bilang gak suka messi wkwk bodoh sekali
2022-12-18 20:16:31,omarmachmud,https://twitter.com/omarmachmud/status/1604571330304946176,pdhl dembele tahun kemarin sudah rasa juara pildun,,@barcastuff_idn Pdhl dembele 4 tahun kemarin udah merasakan juara pildun wkwk
2022-12-18 20:16:16,a11toowelll,https://twitter.com/a11toowelll/status/1604571267079999488,kalau kamu mau compare wc sama pildun lebih baik compare achievementnya messi sama modric anying,,"@CORLEONJK @idextratime kalo lo mau compare WC sama pildun, mending compare achievementnya messi sm modric lah anying"
2022-12-18 20:16:00,Alkatirii_9,https://twitter.com/Alkatirii_9/status/1604571200956829697,paling sulit tantang nya ada ballon or sama ucl asal mbappe mau pindah klub sering cetak gol haaland klub op beda mbappe punya timnas langgan masuk pildun kalau haaland susah,,"@nightefold @hqsveng @idextratime Paling sulit sih tantangan nya ada di Ballon D'or sama UCL. Asal mbappe mau pindah klub + sering cetak gol. Karena haaland di klub pun dia OP. Bedanya mbappe punya timnas langganan masuk pildun, kalo haaland susah."
2022-12-18 20:15:58,cicaklawyer,https://twitter.com/cicaklawyer/status/1604571190739480576,et min besok tinggal bikin tweet tahun bulan messi angkat trofi piala dunia dua sampai pildun 2026 wkwkwk,,"@idextratime et min besok tinggal bikin tweet ""3 tahun 6 bulan lagi  messi angkat trofi piala dunia keduanya"" sampe pildun 2026 wkwkwk"
2022-12-18 20:15:10,septemberendsss,https://twitter.com/septemberendsss/status/1604570990498832385,moga tahun 2026 belum pensiun bisa juara pildun sun dulu,,@nicoferyan ya semoga tahun 2026 masih belum pensiun dan bisa juara pildun deh. sun dlu  https://t.co/AGOUtacMUE
2022-12-18 20:15:05,putttttt__,https://twitter.com/putttttt__/status/1604570971976830976,jadi kayak dengan sendiri putus dukung lama pildun waktu waktu bahkan sekarang tahu sudah lemah jadi doa baik saja klokaget banget siapa coba tidak kaget mereka bisa tumbang cepat tinggal satu harap cont,,"Jadi aku kayak dgn sendirinya memutuskan untuk dukung 3 itu selama pildun dari waktu ke waktu bahkan sampai skrg. Aku tau 🇩🇪 itu udah lemah jadi aku berdoa yg terbaik aja, klo🇧🇷kaget bgt sih siapa coba yg gk kaget mrk bisa tumbang secepat itu. Tinggal lah satu harapanku (cont…)"
2022-12-18 20:14:43,kurangggtidurr,https://twitter.com/kurangggtidurr/status/1604570876468658176,nunggu meme memenya pildun kok tidak keluar2,,Gw masih nunggu meme-memenya pildun ini kok ga keluar2 ???
2022-12-18 20:14:41,billionaire9907,https://twitter.com/billionaire9907/status/1604570868801105920,statementnya pildun akhir bukan habis juara pensi,,"@kucingg_g @idextratime Kan statementnya pildun terakhir, bukan habis juara pensi 😏"
2022-12-18 20:14:38,Naufalzakky18,https://twitter.com/Naufalzakky18/status/1604570857405550593,tanpa higuain lautaro jadi siap jadi main paling gemas pildun datang,,@infatrino @FaktaSepakbola Tanpa higuain lautaro pun jadi. Siap menjadi pemain paling menggemaskan di pildun mendatang👍
2022-12-18 20:14:38,Marshme84489591,https://twitter.com/Marshme84489591/status/1604570855815643137,sangka tangguh akun twitter nonton pildun nyata enak banget luh kakak perempuan kesel gagara akun belum luh bahkan nonton bola wooiii balikin akun rese bnget luh,,Tersangka penangguhan akun Twitter lagi nonton pildun ternyata.😏😏 Enak banget Luh teh Kita masih kesel gagara akun blm kembali. Luh malah nonton bola.. Wooiii @elonmusk balikin akun gua rese bnget Luh 😓😓  https://t.co/B3eJurXnEM
2022-12-18 20:14:25,unaliv33,https://twitter.com/unaliv33/status/1604570802388467713,main madrid bapuk pildun,,@davrx___ @retliflx pemain madrid bapuk di pildun
2022-12-18 20:14:16,ternakminion,https://twitter.com/ternakminion/status/1604570765327626240,mau bagaimana messi main baik dunia selamat pensiun pildun,,"Mau gmn pun messi pemain terbaik dunia, selamat pensiun di pildun"
2022-12-18 20:13:43,Dinandin15,https://twitter.com/Dinandin15/status/1604570627599654912,tidak apa kak tidak mbappe sudah ngerasain angkat piala tahun pertama main pildun,,"@antira_ @bubuumu @convomf Gapapa kak, setidaknya mbappe udh ngerasain angkat piala di tahun pertamanya main pildun"
2022-12-18 20:13:19,hyeingraceu,https://twitter.com/hyeingraceu/status/1604570526776954880,karena pildun sudah selesai akun eti mute akun bakal fokus hype nj doang,,"karna pildun udah selesai, akun eti gua mute dan akun ini bakal fokus hype ke nj doang🙏"
2022-12-18 20:12:50,silvinurafifah_,https://twitter.com/silvinurafifah_/status/1604570405229826049,sesal tidur pa nonton final pildun menit akhir,,menyesal ketiduran pas nonton final pildun di menit akhir😭😭
2022-12-18 20:12:48,hkmlsseeeee,https://twitter.com/hkmlsseeeee/status/1604570394677370880,gamalu emang dapat pildun haram hasil ting,,@burjopamunqkas @macanbinmaunggg @dickykcivv @idextratime gamalu emang dapet pildun haram hasil setingan
2022-12-18 20:12:41,deuxmille__,https://twitter.com/deuxmille__/status/1604570364914311170,arab saudi waw ngalahin juara pildun ini,,"Arab Saudi: ""waw gw ngalahin juara pildun nih"""
2022-12-18 20:12:38,dejeseokim,https://twitter.com/dejeseokim/status/1604570353136979968,argentina juara pildun tadi keponakan tiba telepon buat bicara sama ayah terus tanya opa argentina prancis menang mana ayah jawab opa pegang argentina pil padahal tidak ngikutin bola dari awal karena indihome tidak dapat siar bola,,"Argentina juara pildun??? tadi keponakan tiba2 telp buat ngomong sama bokap terus tanya ""opa Argentina - Prancis? menang mana?' bokap jawab 'opa sih megang Argentina pil' padahal ga ngikutin bola dr awal gegara di indihome ga dapet siaran bola🤣🤣"
2022-12-18 20:12:32,czeiv,https://twitter.com/czeiv/status/1604570327228432384,sakit hati nonton argentina pildun 2010 2014 tuntas sudah,,Sakit hati nonton Argentina di Pildun 2010 &amp; 2014 tuntas sudah
2022-12-18 20:12:29,starbitchild,https://twitter.com/starbitchild/status/1604570317455732736,libur dulu mungkin pildun,,@TiddyAlberich Libur dulu mungkin lagi pildun
2022-12-18 20:12:15,nabilandew,https://twitter.com/nabilandew/status/1604570255388311553,cuma nonton beberapa match pildun bahkan final saja tidur tapi neng banget argentina menang,,"cuma nonton beberapa match pildun bahkan finalnya aja gue ketiduran, tp seneng bgt argentina menang🥹"
2022-12-18 20:12:14,masadepanmuuun,https://twitter.com/masadepanmuuun/status/1604570253337378816,deh lama ngikutin bola lihat pildun jadi mikir tapi biasa kalau sama teman biasa laku haram rezeki lillahitaalla pek,,Gue dah lama g ngikutin bola liat pildun jd mikir tp seperti biasa kalau sm tmn biasa melakukan hal haram WKWK REZEKI LILLAHITAALLA PEK 😭
2022-12-18 20:12:10,inisialGe,https://twitter.com/inisialGe/status/1604570234891165696,menang cooookkk lihat idola masa kecil juara pildun,,Nangis gw cooookkk liat idola masa kecil gw juara pildun
2022-12-18 20:12:08,putttttt__,https://twitter.com/putttttt__/status/1604570228683198464,memang tahun akhir negara suka awal banget tahu pildun baru masuk inti negara top benar bukti juara tahun 2014 bahagia banget nah bahagia baru dukung negara terus menang cont,,"Jika memang ini tahun terakhirnya. Dan negara yg aku suka itu di awal bgt aku tau pildun juga 🇦🇷 baru masuk 🇩🇪🇧🇷. Intinya negara top 2 aku itu 🇦🇷🇩🇪 sebenarnya, terbukti 🇩🇪 juara di tahun 2014 (aku happy bgt). Nah, karena happy baru dukung negara ini terus menang tuh (Cont…)"
2022-12-18 20:12:07,fatihyusriii,https://twitter.com/fatihyusriii/status/1604570223163891712,bisa2nya menang gara gara messi juara pildun tahun inj,,bisa2nya gua nangis gara gara messi juara pildun tahun inj
