date,username,link,tweet,clean_tweet,label
2022-12-19 12:16:25,okk__otsu,https://twitter.com/okk__otsu/status/1604812896491687943,g ikutin pildun tp ini lucu bgt ajg cokk cokk😭,ikutin pildun tapi lucu banget ajg cokk cokk,1
2022-12-19 12:16:16,drsdhaniel,https://twitter.com/drsdhaniel/status/1604812858323529728,"@smallgunp @Maxmurph01 @baber168 @JamesKrogan @realmadridindo1 Lah kan konteksnya yg dibahas pemain yg main di Pildun 2022 bukan warga negara, kalo gitu gua pernah juara thomas cup dong kan indonesia pernah juara itu 🤣🤣",konteks bahas main main pildun 2022 bukan warga negara kalau gitu pernah juara thomas cup dong indonesia pernah juara,1
2022-12-19 12:16:00,wtermelonjuice,https://twitter.com/wtermelonjuice/status/1604812793446039552,"btw efek france kalah pildun kerasa bgt ya, dritadi gue bengong ngang ngong ngang ngong",ngomong-ngomong efek france kalah pildun rasa banget dritadi bengong ngang ngong ngang ngong,-1
2022-12-19 12:15:43,PDXSaluling,https://twitter.com/PDXSaluling/status/1604812720708104192,"@StefanusSumars1 @garistengah_id Pada pildun ini kita melihat Messi yang “dewasa” dan fokus. Dia sangat agresif mencuri bola dr lawan, tapi taktis mencari celah operan, tidak marah2 atau cari berantem dengan lawan. Kalau dilihat dr selebrasi Arg. sptnya Messi doang yg ga termehek2 spt rekan2nya.",pildun lihat messi dewasa fokus sangat agresif curi bola dari lawan tapi taktis cari celah oper nggak marah2 cari antem lawan kalau lihat dari selebrasi argentina sptnya messi doang tidak termehek2 seperti rekan2nya,1
2022-12-19 12:15:21,febriyannn4,https://twitter.com/febriyannn4/status/1604812629347733504,"@TukangDagang12 @dirgantara301 @CoachJustinL @YouTube Pasti adalagi argumen lain ""udah setingan kok kalah"". Emng udh takdir buat Argen menang PilDun tapi dituduh setingan",adalagi argumen sudah ting kok kalah memang sudah takdir buat argentina menang pildun tapi tuduh ting,-1
2022-12-19 12:15:10,mightyvis,https://twitter.com/mightyvis/status/1604812581730156545,"Pildun 2030 di Indonesia, gassin nggak @PSSI",pildun 2030 indonesia gassin tidak,0
2022-12-19 12:14:46,yemilwae,https://twitter.com/yemilwae/status/1604812482413199361,"Aneh yah hari ini, pildun selesai kaya gk ada yang rame lagi buat dibahas",aneh yah hari pildun selesai kaya tidak ada ramai buat bahas,0
2022-12-19 12:14:28,herebybee,https://twitter.com/herebybee/status/1604812408941600769,"cowok gue sama cowok kipop gue, jagoannya di pildun sama sama kalah tahun ini hahahah",cowok sama cowok kipop jago pildun sama sama kalah tahun hahahah,-1
2022-12-19 12:14:20,HendriqueNyet,https://twitter.com/HendriqueNyet/status/1604812372543442945,"Gak ada pildun, jam segini ngantuk...",tidak ada pildun jam gin ngantuk,0
2022-12-19 12:13:42,Leo_sanny,https://twitter.com/Leo_sanny/status/1604812213046611968,"@tiwexers @Fandom_ID ga juga,tetep ada fans yg byk apresiasi dia,macallister,romero,alvarez,enzo,depaul. gua salah satu yg lgsung apresiasi emi lewat SW meskipun gua ga terkenal 😂,menurut gua emang skuad pildun kali ini ditakdirkan mnsuport messi mati²an,aplgi byk yg lg moncernya musim ini",tidak tetap ada fan banyak apresiasi macallister romero alvarez enzo depaul salah satu lgsung apresiasi emi lewat sw meski tidak kenal emang skuad pildun kali takdir mnsuport messi mati2an aplgi banyak lagi moncernya musim,1
2022-12-19 12:13:29,kurniawatie77,https://twitter.com/kurniawatie77/status/1604812158759763969,"gara2 nonton konser, malah diaajak ke hotel..  ==&gt;  https://t.co/DIFYpkrp5Q &lt;==  Besok Senin Raul Lemos Diving Theo Licha Di Maria Extra Time Pildun Udah 2-0 Nobar Piala Dunia All in France Mbappe Penalti #FIFAWorldCup Indosiar Argentina Ambil #AlchemyOfSouls2Ep4 #ometvbugil",gara2 nonton konser bahkan diaajak hotel besok senin raul los diving theo licha maria extra time pildun sudah nonton bareng piala dunia all in france mbappe penalti fifaworldcup argentina ambil,0
2022-12-19 12:13:16,septasash,https://twitter.com/septasash/status/1604812103281696768,pildun cabor sepak takraw.  https://t.co/MaWIENgMHe,pildun cabor sepak takraw,0
2022-12-19 12:12:25,n4z1LL,https://twitter.com/n4z1LL/status/1604811891154378753,"Sukak deh ah nonton pildun 🫶🏼🫶🏼🫶🏼 🕯️manifesting🕯️4 tahun kedepan bisa nonton pildun langsung, biar teriak bareng satu stadion  https://t.co/aXzZQjei7M",sukak ah nonton pildun manifesting4 tahun depan bisa nonton pildun langsung biar teriak bareng satu stadion,1
2022-12-19 12:12:19,ghssnhp,https://twitter.com/ghssnhp/status/1604811864663150592,Sebuah keputusan yg tepat baru mulai nonton #RebornRich abis Pildun. Jadi punya tontonan wkwk 🥳,buah putus tepat baru mulai nonton rebornrich habis pildun jadi punya tonton,0
2022-12-19 12:12:01,vampireeunyu_,https://twitter.com/vampireeunyu_/status/1604811791137067008,Pildun paling goks juga penuh drama Prancis menit 80 masih tertinggal dan menyamakan skor 2-2 disisa waktu..,pildun paling goks penuh drama prancis menit 80 tinggal sama skor sisa waktu,1
2022-12-19 12:11:51,HunZyuTae,https://twitter.com/HunZyuTae/status/1604811747810246658,Semalem tuh pgn ngetwit match final pildun tapi di ajak ngobrol mulu sama bokap + kk ipar 😅 untung w nya ngerti bola 🙈,semalem ingin ngetwit match final pildun tapi ajak ngobrol melulu sama ayah kakak ipar untung nya erti bola,0
2022-12-19 12:11:38,simpenanbokapmu,https://twitter.com/simpenanbokapmu/status/1604811694639046657,Mon maap ga pildun juga gue judi bola,mon maap tidak pildun judi bola,-1
2022-12-19 12:11:19,sirubahgurun,https://twitter.com/sirubahgurun/status/1604811614200291328,@DanielPither @ngabbros @idextratime Itulah tololnya decul bang🤣 Btw Messi juga uda bukan pemain Barca loh pas juara Copa sama Pildun ini🤪,tolol decul bang ngomong-ngomong messi sudah bukan main barca loh pa juara copa sama pildun,0
2022-12-19 12:11:16,admwid,https://twitter.com/admwid/status/1604811603165446144,"@tahandong @Rysolesss @idextratime Itu bagian kerja keras federasi terus eranya dimulai pas jaman luis figo. Selain di jaman figo deco carvalho, prestasi ronaldo di pildun apa? Menang euro pun kebantu sistem euro terbaru pake 3 besar terbaik di grup, kalo sistemnya masih ky dulu gada cerita menang euro pas itu",bagi kerja kera federasi terus era mulai pa jaman luis figo jaman figo deco carvalho prestasi ronaldo pildun apa menang euro bantu sistem euro baru pakai besar baik grup kalau sistem seperti dulu tidak ada cerita menang euro pa,1
2022-12-19 12:11:09,Muhamma93145096,https://twitter.com/Muhamma93145096/status/1604811573330968577,"@auliaaoi @hiofini @apasihrii @MansakaRanca @bintangemon Saya tidak bilang Portugal tidak ada pemain bintang,  tapi saya bilang Portugal sebelum Ronaldo bukan langganan Pildun,  dan bukan termasuk Negara yg diperhitungkan.",nggak bilang portugal nggak ada main bintang tapi bilang portugal ronaldo bukan langgan pildun bukan masuk negara hitung,0
2022-12-19 12:11:03,persephofne,https://twitter.com/persephofne/status/1604811546713944066,wkwkwk ininih salah satu hal yg bikin gua gamau keliatan ngehype pildun wkwkw padahal semalem kece abieezzz cuyyy🤟🏻🤟🏻🤟🏻,wkwkwk ininih salah satu bikin tidak mau lihat ngehype pildun wkwkw padahal semalem kece abieezzz cuyyy,1
2022-12-19 12:10:14,aiscreamcakeee,https://twitter.com/aiscreamcakeee/status/1604811341230878720,gaada pildun gaada drama lagi wkwk,tidak ada uang pildun tidak ada uang drama,0
2022-12-19 12:10:12,dnd_rm,https://twitter.com/dnd_rm/status/1604811333676912640,"Hidup nyenyak mulai sekarang gw sebagai fans messi kalo liat fans dodo koar-koar tinggal ketik ""punya pildun ngga dek?"" Kelar",hidup nyenyak mulai sekarang fan messi kalau lihat fan ronaldo teriak teriak tinggal ketik punya pildun tidak adik kelar,1
2022-12-19 12:09:37,rozifirdaus18,https://twitter.com/rozifirdaus18/status/1604811185907716096,@adnankins @idextratime Lukaku TopSkor sepanjang masa di negaranya. Pildun kali ini dia apes aja.   Lautaro juga begitu. Di kualifikasi dia sangat tajam. Di Copa America dia juga sangat berkontribusi. Pildun kali ini dia lagi sial saja.,luka topskor panjang masa negara pildun kali sial saja lautaro kualifikasi sangat tajam copa america sangat kontribusi pildun kali sial,-1
2022-12-19 12:09:32,Armand1518,https://twitter.com/Armand1518/status/1604811167280791552,@Info_Ronaldo7 @Cristiano Iri ya ga punya pildun,iri tidak punya pildun,-1
2022-12-19 12:08:42,SIN_atR,https://twitter.com/SIN_atR/status/1604810957385240577,@jihayuk @aunrrahman Tapi setidaknya Ibra skuadnya masih banyak yang familiar dibanding Norway plus sebelum Ibra moncer juga lumayan sering lolos WC. Setau gua generasi terbaiknya Norway itu terakhir sewaktu lolos 16 besar pildun 1998 jamannya Flo bersaudara &amp; OGS ama pelatihnya Egil Olsen,tapi tidak ibra skuadnya banyak familiar banding norway plus ibra moncer lumayan sering lolo wc tau generasi baik norway akhir waktu lolo 16 besar pildun 1998 jaman flo saudara ogs sama latih egil olsen,1
2022-12-19 12:08:34,imoginations_,https://twitter.com/imoginations_/status/1604810923704979457,ngaceng krna liat cewek seksi ❌ ngaceng krna cetak hattrick di final pildun ✅,ngaceng karena lihat cewek seksi ngaceng karena cetak hattrick final pildun,1
2022-12-19 12:08:29,0xMeowLuck,https://twitter.com/0xMeowLuck/status/1604810902423076865,"@jasmerahhh0 @MIMIWEEKA21 Harusnya, cari dulu pemain yg tingginya minimal 180 cm dan bisa lari 90 menit tanpa ngos ngosan, baru kita bicara masuk pildun..  Kalo tinggi masih dibawah 170, nomor sepatu dibawah 40, lari 45 menit udah bengek &amp; makan masih nasi bungkus mah sampai kapanpun ga akan masuk pildun",harus cari dulu main tinggi minimal 180 cm bisa lari 90 menit tanpa ngo ngosan baru bicara masuk pildun kalau tinggi bawah 170 nomor sepatu bawah 40 lari 45 menit sudah bengek makan nasi bungkus mah kapan tidak masuk pildun,0
2022-12-19 12:08:10,arjeniaggonekim,https://twitter.com/arjeniaggonekim/status/1604810822467072001,"Dari tadi mlm sampe detik ini, trending topiknya gantian aja, messi, argentina, messi, argentina. Gilak ya, msh merinding, gak nyangka akhirnya stlh kegagalan demi kegagalan di pildun, thn ini akhirnya messi bisa membawa plg piala dunia utk negaranya. Bhkn saat ngetwit skor...",tadi mlm sampai detik trend topik ganti saja messi argentina messi argentina gilak masih merinding tidak nyangka akhir telah gagal gagal pildun tahun akhir messi bisa bawa paling piala dunia negara bhkn ngetwit skor,-1
2022-12-19 12:08:10,Armand1518,https://twitter.com/Armand1518/status/1604810821020049410,@EverythingCR7_ Ronaldo punya pildun ga,ronaldo punya pildun tidak,0
2022-12-19 12:08:09,snowssyx,https://twitter.com/snowssyx/status/1604810815802347522,"@convomfs Ga usah lebay nder. Lagian pildun semalem emang seru, cm sayang aja Mbappe vs Argentina bukan Prancis vs Argentina",tidak perlu lebih nder lagi pildun semalem emang seru cm sayang saja mbappe v argentina bukan prancis v argentina,1
2022-12-19 12:08:04,annisakarieem_,https://twitter.com/annisakarieem_/status/1604810795451224065,"Pildun usai, Badmintom juga minions udah ga main, mau ngehype apa nih enaknya?",pildun usai badmintom minion sudah tidak main mau ngehype apa ini enak,0
2022-12-19 12:07:52,LINIKINI_ID,https://twitter.com/LINIKINI_ID/status/1604810745308680193,"Piala Dunia Qatar 2022 udah usai nih, #Commuters   Siapa yang suka jualan jersey atau cemilan pas lagi ada turnamen sepak bola kayak pildun kemarin?  #Denger2 dari Anonymous di Stasiun Duri🦻🏻  https://t.co/gE7VI4EJam",piala dunia qatar 2022 sudah usai ini commuter siapa suka jual jersey cemilan pa ada turnamen sepak bola kayak pildun kemarin denger2 anonymous stasiun duri,1
2022-12-19 12:07:44,Dakariii_22,https://twitter.com/Dakariii_22/status/1604810710856278022,"Gw bisa merasakan kenapa arsenal begitu bangga dengan invicible, karena itu sulit disamai oleh tim inggris lainnya, kayak messi juara pildun, sulit d capai rivalnya, hehe",bisa rasa arsenal bangga invicible sulit sama tim inggris lain kayak messi juara pildun sulit capai rival he,1
2022-12-19 12:07:30,waktunyabremya,https://twitter.com/waktunyabremya/status/1604810654665572352,"@gan10g hanya di rezim ibul messi bisa juara pildun pack xixixi,,,",rezim ibul messi bisa juara pildun pack tertawa,1
2022-12-19 12:07:20,Earth_Pirrapat,https://twitter.com/Earth_Pirrapat/status/1604810610667319296,@miixxiws @seagulfy @mixciww Tendang aja deh ay biar ikutan animo pildun,tendang saja sayang biar ikut animo pildun,0
2022-12-19 12:06:59,denanfalah,https://twitter.com/denanfalah/status/1604810523186339840,"terpantau 19.02 bapak gweh udah muter ulang tu final pildun kmren, ni psti bakal bbrp kali diulang ampe au kapan",pantau 19 02 bapak gweh sudah muter ulang itu final pildun kmren ini pasti bakal bbrp kali ulang sampai au kapan,0
2022-12-19 12:06:58,hanayashiba,https://twitter.com/hanayashiba/status/1604810519478562816,Mama diundang messi tasyakuran menang pildun.. ikut ahh..,mama undang messi tasyakur menang pildun ikut ahh,1
2022-12-19 12:06:56,anggaalbary,https://twitter.com/anggaalbary/status/1604810511081537536,"Gak nonton final pildun ternyata gak papa ya. Gak kesel atau nyesel pun.  Anyway, selamat pendukung Argentina!",tidak nonton final pildun nyata tidak papa tidak kesel nyesel anyway selamat dukung argentina,0
2022-12-19 12:06:32,freshfratchy,https://twitter.com/freshfratchy/status/1604810411982737409,"pildun dah selese, tapiii alwjksndjdndns i feel happy &amp; sad, happyyy liat messi angkat trofi world cup yeayyyy tapi disisi lain sedih, ronaldo pulang🥺",pildun deh selesai tapiii alwjksndjdndns feel bahagia sedih happyyy lihat messi angkat trofi world cup yeayyyy tapi sisi sedih ronaldo pulang,1
2022-12-19 12:06:28,soorya_sorry,https://twitter.com/soorya_sorry/status/1604810393268125696,"nerkat langganan vidio lewat indihome,nobar final pildun jadi meriah banget... #AktivitasTanpaBatas  #IndiHome  https://t.co/w0XEraKv8e",nerkat langgan vidio lewat indihome nonton bareng final pildun jadi riah banget aktivitastanpabatas indihome,1
2022-12-19 12:04:42,reretmndktechan,https://twitter.com/reretmndktechan/status/1604809951368867842,"heran nya ya aku sm haechan tu kaya satu arahhh, cuma waktu pildun aja kita beda arah ;)",heran nya sama haechan itu kaya satu arahhh cuma waktu pildun saja beda arah,0
2022-12-19 12:04:41,Dakariii_22,https://twitter.com/Dakariii_22/status/1604809946217865217,"Padahal nggak ada pemain barca di argentina, tapi seneng banget liat mereka angkat pildun Hehe",padahal tidak ada main barca argentina tapi neng banget lihat angkat pildun he,1
2022-12-19 12:04:16,IndyPangesti,https://twitter.com/IndyPangesti/status/1604809840844427264,"@gilangseva1 @WitKatSpc @dolphinisasi @idextratime oke ini messi prime dg squad kaya gini, kalah jauh sm jerman, tp bisa bawa ke final pildun,&amp; dg squad sekarang yg relatif lebih bagus, messi jg udh 35, bisa sampe juara, terus gimana squad portugal sekarang yg lebih bagus dr argen? mau gendong tp CR masuk starting aja kaga wkwk  https://t.co/lxWkYbkQ29",oke messi prime dengan squad kaya gin kalah jauh sama jerman tapi bisa bawa final pildun dengan squad sekarang relatif lebih bagus messi juga sudah 35 bisa sampai juara terus bagaimana squad portugal sekarang lebih bagus dari argentina mau gendong tapi cr masuk starting saja tidak,0
2022-12-19 12:04:05,depresimaenvalo,https://twitter.com/depresimaenvalo/status/1604809792211816449,@dickmann_gotti @kaeindaeyo @iverboon @gutenachts @azkabiasaaja @jarrongg bacot lu semua ngentot notifnya berisik bangsat. yg penting messi menang pildun dah anjing lu semua,banyak bicara kamu semua ngentot notifnya berisik bangsat penting messi menang pildun deh anjing kamu semua,-1
2022-12-19 12:03:59,sptr1125,https://twitter.com/sptr1125/status/1604809766941130752,"@memefess Pessi, setiap match pildun dapet mulu asw",pessi match pildun dapat melulu asw,0
2022-12-19 12:03:31,UNSfess_,https://twitter.com/UNSfess_/status/1604809653296459776,"-11fess mba mba nobar pildun nawasena mau bengi klambi warna warni, jenengmu sopo mba?",11fess mbak mbak nonton bareng pildun nawasena mau bengi klambi warna warni jeneng sopo mbak,0
2022-12-19 12:03:22,Sashanovikovw,https://twitter.com/Sashanovikovw/status/1604809612607164416,"GG Argentina, 2026 bismillah nonton pildun langsung ✨",gg argentina 2026 bismillah nonton pildun langsung,0
2022-12-19 12:03:09,Nobody__oz,https://twitter.com/Nobody__oz/status/1604809559255572480,"@hillsrockz @Pung_pratamaaa @mybenexttime @Box2BoxBola Iya Madridista. Tpi kenyataanya gitu. Messi ga perpanjang kontrak juara Copa America, keluar dri Barca dapat pildun. BTW fotonya ga related. Emang fans Madrid fans dodo gitu? Wkwkw.",iya madridista tapi kenyataanya gitu messi tidak panjang kontrak juara copa america keluar dari barca dapat pildun ngomong-ngomong foto tidak related emang fan madrid fan ronaldo gitu wkwkw,0
2022-12-19 12:01:55,madityarf,https://twitter.com/madityarf/status/1604809249259147269,@bintangemon Mangkanya bg nonton pildun jgn pas finalnya doang,mangkanya abang nonton pildun jangan pa final doang,0
2022-12-19 12:01:48,ibu2anaksatuuuu,https://twitter.com/ibu2anaksatuuuu/status/1604809220079374336,Ya mang ngapa dah. Toh emg pildun itu gak cuma buat org yg fanatik bola dr orok. Ikut2an jg gak masalah. Buat caper jg gak masalah. Lagian 4thn sekali bro🤣 masa yg gak ngerti bola gak boleh ikut nimbrung ckck,mang mengapa deh memang pildun tidak cuma buat orang fanatik bola dari orok ikut2an juga tidak masalah buat cari perhati juga tidak masalah lagi 4thn sekali saudara laki masa tidak erti bola tidak boleh ikut nimbrung ck,-1
2022-12-19 12:01:37,payungbunga29,https://twitter.com/payungbunga29/status/1604809172776017920,"Akhirnya kerjaan tentang project pildun udh selesai huhu cape bet lembur mulu ni kerjaan 😭😭 udh seneng eh kan bisa nonton ikatan sintia eh ada aplikasi baru lagi duh kantor ente kadang kadang ente, mau heran tapi emang kantornya kek gitu asudahlah",akhir kerja project pildun sudah selesai huhu capek banget lembur melulu ini kerja sudah neng eh bisa nonton ikat sintia eh ada aplikasi baru aduh kantor kamu kadang kadang kamu mau heran tapi emang kantor seperti gitu asudahlah,-1
2022-12-19 12:01:34,faisalhilmi38,https://twitter.com/faisalhilmi38/status/1604809161371709440,@hanifa_zulf Siap siap sebagai fans malu ngeliat poster mereka bertebaran di pildun U-20 nanti😅😅😅,siap siap fan malu lihat poster tebar pildun 20,-1
2022-12-19 12:00:18,xfakeyan,https://twitter.com/xfakeyan/status/1604808842755264512,@dolphinisasi @idextratime alasan fans dodo setelah messi juara pildun WKWK si paling ngegendong 🗿,ala fan ronaldo messi juara pildun si paling ngegendong,1
2022-12-19 12:00:13,khadijahmuhdor,https://twitter.com/khadijahmuhdor/status/1604808820596756480,nampaknya menang pildun tidak membuat Messi lupa akan tugasnya sebagai instagram husband,nampaknya menang pildun nggak buat messi lupa tugas instagram husband,1
2022-12-19 12:00:09,llloooyeebabe,https://twitter.com/llloooyeebabe/status/1604808804428050432,Belum move on gw dri pildun 😭😭,belum move on dari pildun,0
2022-12-19 12:00:04,marlongisi32,https://twitter.com/marlongisi32/status/1604808783880126466,@tanyakanrl Apa cuma gue yang ga nonton pildun???:((,apa cuma tidak nonton pildun,-1
2022-12-19 11:59:57,MMJPRTM,https://twitter.com/MMJPRTM/status/1604808753232359424,@idextratime Mbappe ngeri baru ikut 2x pildun udah masuk top 10,mbappe ngeri baru ikut 2x pildun sudah masuk top 10,1
2022-12-19 11:59:53,ayunrjh,https://twitter.com/ayunrjh/status/1604808736299966464,@jnkywatermelon bukan bim sih itu lebih ke ngerasa superior aja paling tau soal bola tapi memandang sinis cewek2 yang baru tau bola hype pildun doang dan cuma suka karna yang ganteng2 doang gitu loh,bukan bim lebih ngerasa superior saja paling tahu soal bola tapi pandang sinis cewek2 baru tahu bola hype pildun doang cuma suka karena ganteng2 doang gitu loh,1
2022-12-19 11:59:47,Opcux,https://twitter.com/Opcux/status/1604808710311665664,MU Connection itu nyata.  CR7 udah merasakan konsekuensinya atas sikapnya terhadap MU dengan LM10 yang akhirnya jadi The Real GOAT.  Coba kalau dia ga banyak bicara di Media. Mungkin cerita pildun ini akan berbeda.  😅✌️,mu connection nyata ronaldo sudah rasa konsekuensi atas sikap mu lm10 akhir jadi the real goat coba kalau tidak banyak bicara medium mungkin cerita pildun beda,0
2022-12-19 11:59:41,RockyGint,https://twitter.com/RockyGint/status/1604808685985083393,kaya sepi gitu ya gada pildun lagi . betul betul pildun udah kaya pesta bagi seluruh warga dunia,kaya sepi gitu tidak ada pildun betul betul pildun sudah kaya pesta seluruh warga dunia,0
2022-12-19 11:59:00,korekloob,https://twitter.com/korekloob/status/1604808514366738432,@StretfordEnd__ @PorosHalangID emang martinez di pildun total main berapa menit?wkwk,emang martinez pildun total main berapa menit,0
2022-12-19 11:58:54,emohandsome_,https://twitter.com/emohandsome_/status/1604808488424656897,"Argentina dapat penalti mulu selama pildun bla bla bla, makanya ga usah jatohin lawan kalo di kotak penalti simpel, kalo lu g ngapa2in trs dpt penalti baru protes, goblooo goblok",argentina dapat penalti melulu lama pildun bla bla bla makanya tidak perlu jatohin lawan kalau kotak penalti simpel kalau kamu ngapa-ngapain terus dapat penalti baru protes goblooo bodoh,-1
2022-12-19 11:58:40,xtadori,https://twitter.com/xtadori/status/1604808432502026240,"@aethernnity iyaa temen gue yg dukung argen di ejek ejek smpe temen gue pusing sndiri wkwk, emg seru si pildun skrg 👍",iyaa teman dukung argentina ejek ejek smpe teman pusing sendiri memang seru si pildun sekarang,-1
2022-12-19 11:58:17,mrrjwd,https://twitter.com/mrrjwd/status/1604808336247259136,@alfaaudie Dak di ig di twt pildun semua hahah blm lagi yang taruhan 🤣,dak ig twt pildun semua hahah belum taruh,-1
2022-12-19 11:58:03,irham__hrp,https://twitter.com/irham__hrp/status/1604808275220115457,"@idextratime Campaign nya haaland bareng norwegia memang lebih sulit, tp nanti bakal jadi cerita manis di akhir karir jika norwegia menang pildun bersama haaland 😁",campaign nya haaland bareng norwegia memang lebih sulit tapi bakal jadi cerita manis akhir karir norwegia menang pildun sama haaland,1
2022-12-19 11:58:00,kimingo2022,https://twitter.com/kimingo2022/status/1604808264234831872,@_Pangareho kebayang tidak bagaimana polah tingkah gerombolan anies baswedan seandainya maroko juara pildun!,bayang nggak bagaimana polah tingkah gerombol anies baswedan anda maroko juara pildun,1
2022-12-19 11:58:00,Fadanii31,https://twitter.com/Fadanii31/status/1604808263073116160,"@KomangSaras @alfath_cs @nial_nilson @realmadridindo1 sebenernya lu mau liat dari keseluruhan tim atau individu? kalo compare apple to apple di pildun udah jelas portugal lebih gemerlap squadnya. dan skrng gw tanya, euro 2016 emng ronaldo ngegendong portugal bgt? dia top score? dpt pemain terbaik aja ngga",sebenernya kamu mau lihat seluruh tim individu kalau compare apple to apple pildun sudah jelas portugal lebih gemerlap squadnya sekarang tanya euro 2016 memang ronaldo ngegendong portugal banget top score dapat main baik saja tidak,1
2022-12-19 11:57:59,marcelinnnooo,https://twitter.com/marcelinnnooo/status/1604808258933256192,"masih ga nyangka messi dapet pildun, ga nyangka juga udh mau 2023",tidak nyangka messi dapat pildun tidak nyangka sudah mau 2023,0
2022-12-19 11:57:51,poucrastination,https://twitter.com/poucrastination/status/1604808224116334597,@tanyakanrl Keknya cuman aku deh cowo yang ga nonton pildun tapi emang aku doang sih yang ga suka nonton bola dahlahh buat apa juga kann....,kayak cuman cowo tidak nonton pildun tapi emang doang tidak suka nonton bola dahlahh buat apa kann,0
2022-12-19 11:57:30,nutjoonie,https://twitter.com/nutjoonie/status/1604808138330234880,"@swtxadorable udah ayy, ini dari dini hari abis pildun sampe sekarang diarenya",sudah ayy dini hari habis pildun sampai sekarang diare,0
2022-12-19 11:56:38,zulizulll,https://twitter.com/zulizulll/status/1604807917269815296,"@pendiamorgnya Messi punya pildun, ronaldo gapunyaaaa wleee wleee wleeee 🤪🤪🤪🤪",messi punya pildun ronaldo gapunyaaaa wleee wleee wleeee,0
2022-12-19 11:56:14,gomseull,https://twitter.com/gomseull/status/1604807819856728064,"@kangubae Pildun teros, begadang terossss",pildun ro begadang terossss,1
2022-12-19 11:56:09,_seonhohada,https://twitter.com/_seonhohada/status/1604807799275343872,@kshjipyeong kimsda cuti ghes gara² nonton pildun kemarin 😭,kimsda cuti ghes gara2 nonton pildun kemarin,0
2022-12-19 11:55:45,blabbllaa_,https://twitter.com/blabbllaa_/status/1604807695516635136,"@XeanOnly ngga ngikutin pildun, tapi semalam grup angkatan rame gara-gara pildun  MESSI🐐!",tidak ngikutin pildun tapi malam grup angkat ramai gara gara pildun messi,0
2022-12-19 11:55:08,oalahinitwt,https://twitter.com/oalahinitwt/status/1604807543758655488,"ikut bahagia juga, meskipun baru kali ini ngikutin pildun hehehe, itupun karna jungkookie tampil disanaa.   congrast argentina!  #FIFAWorldCup",ikut bahagia meski baru kali ngikutin pildun hehehe itu karena jungkookie tampil disanaa congrast argentina fifaworldcup,1
2022-12-19 11:54:43,ODGJuza,https://twitter.com/ODGJuza/status/1604807438435516416,"Mbappe 3 pildun lagi nama dia di nomor 1, gak ada yg bisa nyusul dah ajg",mbappe pildun nama nomor tidak ada bisa nyusul deh ajg,-1
2022-12-19 11:54:39,ras_unggul,https://twitter.com/ras_unggul/status/1604807421096255491,apa cuma aku yang ga pildun.,apa cuma tidak pildun,0
2022-12-19 11:54:17,IndyPangesti,https://twitter.com/IndyPangesti/status/1604807326405230592,"@gilangseva1 @WitKatSpc @dolphinisasi @idextratime squad argen justru pemainnya kurang terkenal sebelum pildun, isinya pemain Aston Villa, Brighton, Benfica, lu bandingin sm pemain Portugal Bruno, Cancelo, B.Silva, Felix, Diaz, kurang pemain di klub gede apalagi itu, jadi andalan lg",squad argentina justru main kurang kenal pildun isi main aston villa brighton benfica kamu bandingin sama main portugal bruno cancelo silva felix diaz kurang main klub gede jadi andal lagi,-1
2022-12-19 11:54:08,FendiAgyenim,https://twitter.com/FendiAgyenim/status/1604807291190280193,"Cepet bgt pildun udh kelar. Meskipun euforianya kurang dari pildun2 sblmnya, ternyata pildun kali ini bisa menyuguhnya pertandingan2 yg menarik dari fase grup sampe final✨",cepat banget pildun sudah kelar meski euforia kurang pildun2 sblmnya nyata pildun kali bisa suguh pertandingan2 tarik fase grup sampai final,1
2022-12-19 11:53:18,lzlnhy1d,https://twitter.com/lzlnhy1d/status/1604807080120307712,pengen bahas pildun pagi tadi tapi dah telat bgt wkwk. mbappe gacor parah btw.,ken bahas pildun pagi tadi tapi deh lambat banget mbappe hebat parah ngomong-ngomong,1
2022-12-19 11:53:11,Laikaif_,https://twitter.com/Laikaif_/status/1604807051737452544,"Kemarin lagi jajan hophop dikasih form sm mbaknya ikutan undian siapa yg menang pildun. Berhubung w ga ngikutin, w tanya dia dong @adnansulistyo katanya perancis yg bakal menang… eh taunya, gajadi dapet hadiah dong WKWK",kemarin jajan hophop kasih form sama mbak ikut undi siapa menang pildun hubung tidak ngikutin tanya dong kata perancis bakal menang eh tau gajadi dapat hadiah dong,1
2022-12-19 11:52:40,otsuzo,https://twitter.com/otsuzo/status/1604806919629475842,"Klo pildun emang dri dulu ngikutin drpda laga club. Insya allah paham lah aturan mainnya, trus yg main emang udh pemain2 keren tapi klo taruhan, gak lah..",kalau pildun emang dari dulu ngikutin drpda laga club insya allah paham atur main lalu main emang sudah main keren tapi kalau taruh tidak,0
